RDF Type	Class type	Parent	ID	See Also	Label	Part1	Part2L	Part2B	Part3	Scope	Type	Comment	Definition	Editors Note	Citation
owl:Class	subclass	lang:0000001	lang:1003783		Standard Latvian				lvs	I	L		Standard Latvian language		
owl:Class	subclass	lang:0000001	lang:1003784		Levuka				lvu	I	L		Levuka language		
owl:Class	subclass	lang:0000001	lang:1003785		Lwalu				lwa	I	L		Lwalu language		
owl:Class	subclass	lang:0000001	lang:1003786		Lewo Eleng				lwe	I	L		Lewo Eleng language		
owl:Class	subclass	lang:0000001	lang:1003787		Wanga				lwg	I	L		Wanga language		
owl:Class	subclass	lang:0000001	lang:1003788		White Lachi				lwh	I	L		White Lachi language		
owl:Class	subclass	lang:0000001	lang:1003789		Eastern Lawa				lwl	I	L		Eastern Lawa language		
owl:Class	subclass	lang:0000001	lang:1003790		Laomian				lwm	I	L		Laomian language		
owl:Class	subclass	lang:0000001	lang:1003791		Luwo				lwo	I	L		Luwo language		
owl:Class	subclass	lang:0000001	lang:1003792		Malawian Sign Language				lws	I	L		Malawian Sign Language language		
owl:Class	subclass	lang:0000001	lang:1003793		Lewotobi				lwt	I	L		Lewotobi language		
owl:Class	subclass	lang:0000001	lang:1003794		Lawu				lwu	I	L		Lawu language		
owl:Class	subclass	lang:0000001	lang:1003795		Lewo				lww	I	L		Lewo language		
owl:Class	subclass	lang:0000001	lang:1003796		Layakha				lya	I	L		Layakha language		
owl:Class	subclass	lang:0000001	lang:1003797		Lyngngam				lyg	I	L		Lyngngam language		
owl:Class	subclass	lang:0000001	lang:1003798		Luyana				lyn	I	L		Luyana language		
owl:Class	subclass	lang:0000001	lang:1003799		Literary Chinese				lzh	I	H		Literary Chinese language		
owl:Class	subclass	lang:0000001	lang:1003800		Litzlitz				lzl	I	L		Litzlitz language		
owl:Class	subclass	lang:0000001	lang:1003801		Leinong Naga				lzn	I	L		Leinong Naga language		
owl:Class	subclass	lang:0000001	lang:1003802		Laz				lzz	I	L		Laz language		
owl:Class	subclass	lang:0000001	lang:1003803		San Jerónimo Tecóatl Mazatec				maa	I	L		San Jerónimo Tecóatl Mazatec language		
owl:Class	subclass	lang:0000001	lang:1003804		Yutanduchi Mixtec				mab	I	L		Yutanduchi Mixtec language		
owl:Class	subclass	lang:0000001	lang:1003805		Madurese		mad	mad	mad	I	L		Madurese language		
owl:Class	subclass	lang:0000001	lang:1003806		Bo-Rukul				mae	I	L		Bo-Rukul language		
owl:Class	subclass	lang:0000001	lang:1003807		Mafa				maf	I	L		Mafa language		
owl:Class	subclass	lang:0000001	lang:1003808		Magahi		mag	mag	mag	I	L		Magahi language		
